Original Order,'ICD-9-CM CODE','SURGERY FLAG','ICD-9-CM CODE DESCRIPTION',System,Reop/Revision,REVIS,POSTOP,,HCUP SURGERY FLAGS 1=BROAD 2=NARROW
2404,'8184','2',ARTHRPLST ELBOW WITS (Begin 1980),Musculoskeletal,0,,,,
2405,'8185','2',ELBOW ARTHROPLASTY NEC,Musculoskeletal,0,,,,
2406,'8188','2',RVRS TOTL SHLDR REPLACMT (Begin 2010),Musculoskeletal,0,,,,
2407,'8193','2',SUTUR CAPSUL/LIGAMEN ARM,Musculoskeletal,0,,,,
2408,'8194','2',SUTURE CAPSUL/LIG ANK/FT,Musculoskeletal,0,,,,
2409,'8195','2',SUTUR CAPSUL/LIG LEG NEC,Musculoskeletal,0,,,,
2410,'8196','2',OTHER REPAIR OF JOINT,Musculoskeletal,0,,,,
2411,'8197','2',REVIS UP EXTR JNT REPL (Begin 1992),Musculoskeletal,1,1,,,
2412,'8198','1',OTHER JOINT DX PROCEDURE,Musculoskeletal,0,,,,
2413,'8199','2',JOINT STRUCTURE OP NEC,Musculoskeletal,0,,,,
2414,'8201','2',EXPLOR TEND SHEATHHAND,Musculoskeletal,0,,,,
2415,'8202','2',MYOTOMY OF HAND,Musculoskeletal,0,,,,
2416,'8203','2',BURSOTOMY OF HAND,Musculoskeletal,0,,,,
2417,'8204','1',I & D PALMAR/THENAR SPAC,Musculoskeletal,0,,,,
2418,'8209','2',INC SOFT TISSUE HAND NEC,Musculoskeletal,0,,,,
2419,'8211','2',TENOTOMY OF HAND,Musculoskeletal,0,,,,
2420,'8212','2',FASCIOTOMY OF HAND,Musculoskeletal,0,,,,
2421,'8219','2',DIV SOFT TISSUE HAND NEC,Musculoskeletal,0,,,,
2422,'8221','2',EXC LES TEND SHEATH HAND,Musculoskeletal,0,,,,
2423,'8222','2',EXCISION HAND MUSCLE LES,Musculoskeletal,0,,,,
2424,'8229','2',EXC LES SFT TISS HND NEC,Musculoskeletal,0,,,,
2425,'8231','2',BURSECTOMY OF HAND,Musculoskeletal,0,,,,
2426,'8232','2',EXCIS HAND TEND FOR GRFT,Musculoskeletal,0,,,,
2427,'8233','2',HAND TENONECTOMY NEC,Musculoskeletal,0,,,,
2428,'8234','2',EXC HND MUS/FAS FOR GRFT,Musculoskeletal,0,,,,
2429,'8235','2',HAND FASCIECTOMY NEC,Musculoskeletal,0,,,,
2430,'8236','2',OTHER MYECTOMY OF HAND,Musculoskeletal,0,,,,
2431,'8239','2',HAND SOFT TISSUE EXC NEC,Musculoskeletal,0,,,,
2432,'8241','2',SUTURE TENDN SHEATH HAND,Musculoskeletal,0,,,,
2433,'8242','2',DELAY SUT FLEX TEND HAND,Musculoskeletal,0,,,,
2434,'8243','2',DELAY SUT HAND TEND NEC,Musculoskeletal,0,,,,
2435,'8244','2',SUTUR FLEX TEND HAND NEC,Musculoskeletal,0,,,,
2436,'8245','2',SUTURE HAND TENDON NEC,Musculoskeletal,0,,,,
2437,'8246','2',SUTURE HAND MUSCLE/FASC,Musculoskeletal,0,,,,
2438,'8251','2',HAND TENDON ADVANCEMENT,Musculoskeletal,0,,,,
2439,'8252','2',HAND TENDON RECESSION,Musculoskeletal,0,,,,
2440,'8253','2',HAND TENDON REATTACHMENT,Musculoskeletal,0,,,,
2441,'8254','2',HAND MUSCLE REATTACHMENT,Musculoskeletal,0,,,,
2442,'8255','2',CHNG HND MUS/TEN LNG NEC,Musculoskeletal,0,,,,
2443,'8256','2',TRANSPLANT HAND TEND NEC,Musculoskeletal,0,,,,
2444,'8257','2',TRANSPOSIT HAND TEND NEC,Musculoskeletal,0,,,,
2445,'8258','2',TRANSPLANT HAND MUSC NEC,Musculoskeletal,0,,,,
2446,'8259','2',TRANSPOSIT HAND MUSC NEC,Musculoskeletal,0,,,,
2447,'8261','2',POLLICIZATION OPERATION,Musculoskeletal,0,,,,
2448,'8269','2',THUMB RECONSTRUCTION NEC,Musculoskeletal,0,,,,
2449,'8271','2',HAND TEND PULLEY RECONST,Musculoskeletal,0,,,,
2450,'8272','2',PLAST OP HNDMUS/FAS GRF,Musculoskeletal,0,,,,
2451,'8279','2',PLAST OP HAND W GRFT NEC,Musculoskeletal,0,,,,
2452,'8281','2',TRANSFER OF FINGER,Musculoskeletal,0,,,,
2453,'8282','2',REPAIR OF CLEFT HAND,Musculoskeletal,0,,,,
2454,'8283','2',REPAIR OF MACRODACTYLY,Musculoskeletal,0,,,,
2455,'8284','2',REPAIR OF MALLET FINGER,Musculoskeletal,0,,,,
2456,'8285','2',OTHER TENODESIS OF HAND,Musculoskeletal,0,,,,
2457,'8286','2',OTHER TENOPLASTY OF HAND,Musculoskeletal,0,,,,
2458,'8289','2',HAND PLASTIC OP NEC,Musculoskeletal,0,,,,
2459,'8291','2',LYSIS OF HAND ADHESIONS,Musculoskeletal,0,,,,
2460,'8299','2',HAND MUS/TEN/FAS/OPS NEC,Musculoskeletal,0,,,,
2461,'8301','2',TENDON SHEATH EXPLORAT,Musculoskeletal,0,,,,
2462,'8302','2',MYOTOMY,Musculoskeletal,0,,,,
2463,'8303','2',BURSOTOMY,Musculoskeletal,0,,,,
2464,'8309','2',SOFT TISSUE INCISION NEC,Musculoskeletal,0,,,,
2465,'8311','2',ACHILLOTENOTOMY,Musculoskeletal,0,,,,
2466,'8312','2',ADDUCTOR TENOTOMY OF HIP,Musculoskeletal,0,,,,
2467,'8313','2',OTHER TENOTOMY,Musculoskeletal,0,,,,
2468,'8314','2',FASCIOTOMY,Musculoskeletal,0,,,,
2469,'8319','2',SOFT TISSUE DIVISION NEC,Musculoskeletal,0,,,,
2470,'8321','1',SOFT TISSUE BIOPSY,Musculoskeletal,0,,,,
2471,'8329','1',SOFT TISSUE DX PROC NEC,Musculoskeletal,0,,,,
2472,'8331','2',EXCIS LES TENDON SHEATH,Musculoskeletal,0,,,,
2473,'8332','2',EXCIS LESION OF MUSCLE,Musculoskeletal,0,,,,
2474,'8339','2',EXC LES SOFT TISSUE NEC,Musculoskeletal,0,,,,
2475,'8341','2',TENDON EXCISION FOR GRFT,Musculoskeletal,0,,,,
2476,'8342','2',OTHER TENONECTOMY,Musculoskeletal,0,,,,
2477,'8343','2',MUSC/FASC EXCIS FOR GRFT,Musculoskeletal,0,,,,
2478,'8344','2',OTHER FASCIECTOMY,Musculoskeletal,0,,,,
2479,'8345','2',OTHER MYECTOMY,Musculoskeletal,0,,,,
2480,'8349','2',OTHER SOFT TISSUE EXCIS,Musculoskeletal,0,,,,
2481,'835 ','2',BURSECTOMY,Musculoskeletal,0,,,,
2482,'8361','2',TENDON SHEATH SUTURE,Musculoskeletal,0,,,,
2483,'8362','2',DELAYED TENDON SUTURE,Musculoskeletal,0,,,,
2484,'8363','2',ROTATOR CUFF REPAIR,Musculoskeletal,0,,,,
2485,'8364','2',OTHER SUTURE OF TENDON,Musculoskeletal,0,,,,
2486,'8365','2',OTHER MUSCLE/FASC SUTURE,Musculoskeletal,0,,,,
2487,'8371','2',TENDON ADVANCEMENT,Musculoskeletal,0,,,,
2488,'8372','2',TENDON RECESSION,Musculoskeletal,0,,,,
2489,'8373','2',TENDON REATTACHMENT,Musculoskeletal,0,,,,
2490,'8374','2',MUSCLE REATTACHMENT,Musculoskeletal,0,,,,
2491,'8375','2',TENDON TRNSFR/TRANSPLANT,Musculoskeletal,0,,,,
2492,'8376','2',OTHER TENDON TRANSPOSIT,Musculoskeletal,0,,,,
2493,'8377','2',MUSCLE TRNSFR/TRANSPLANT,Musculoskeletal,0,,,,
2494,'8379','2',OTHER MUSCLE TRANSPOSIT,Musculoskeletal,0,,,,
2495,'8381','2',TENDON GRAFT,Musculoskeletal,0,,,,
2496,'8382','2',MUSCLE OR FASCIA GRAFT,Musculoskeletal,0,,,,
2497,'8383','2',TENDON PULLEY RECONSTRUC,Musculoskeletal,0,,,,
2498,'8384','2',CLUBFOOT RELEASE NEC,Musculoskeletal,0,,,,
2499,'8385','2',MUSC/TEND LNG CHANGE NEC,Musculoskeletal,0,,,,
2500,'8386','2',QUADRICEPSPLASTY,Musculoskeletal,0,,,,
2501,'8387','2',OTHER PLASTIC OPS MUSCLE,Musculoskeletal,0,,,,
2502,'8388','2',OTHER PLASTIC OPS TENDON,Musculoskeletal,0,,,,
2503,'8389','2',OTHER PLASTIC OPS FASCIA,Musculoskeletal,0,,,,
2504,'8391','2',ADHESIOLYSIS MUS/TEN/FAS,Musculoskeletal,0,,,,
2505,'8392','2',INSERT SKEL MUSC STIMULA,Musculoskeletal,0,,,,
2506,'8393','2',REMOV SKEL MUSC STIMULAT,Musculoskeletal,0,,,,
2507,'8399','2',MUS/TEN/FAS/BUR OP NEC,Musculoskeletal,0,,,,
2508,'8400','2',UPPER LIMB AMPUTAT NOS,Musculoskeletal,0,,,,
2509,'8401','2',FINGER AMPUTATION,Musculoskeletal,0,,,,
2510,'8402','2',THUMB AMPUTATION,Musculoskeletal,0,,,,
2511,'8403','2',AMPUTATION THROUGH HAND,Musculoskeletal,0,,,,
2512,'8404','2',DISARTICULATION OF WRIST,Musculoskeletal,0,,,,
2513,'8405','2',AMPUTATION THRU FOREARM,Musculoskeletal,0,,,,
2514,'8406','2',DISARTICULATION OF ELBOW,Musculoskeletal,0,,,,
2515,'8407','2',AMPUTATION THRU HUMERUS,Musculoskeletal,0,,,,
2516,'8408','2',SHOULDER DISARTICULATION,Musculoskeletal,0,,,,
2517,'8409','2',FOREQUARTER AMPUTATION,Musculoskeletal,0,,,,
2518,'8410','2',LOWER LIMB AMPUTAT NOS,Musculoskeletal,0,,,,
2519,'8411','2',TOE AMPUTATION,Musculoskeletal,0,,,,
2520,'8412','2',AMPUTATION THROUGH FOOT,Musculoskeletal,0,,,,
2521,'8413','2',DISARTICULATION OF ANKLE,Musculoskeletal,0,,,,
2522,'8414','2',AMPUTAT THROUGH MALLEOLI,Musculoskeletal,0,,,,
2523,'8415','2',BELOW KNEE AMPUTAT NEC,Musculoskeletal,0,,,,
2524,'8416','2',DISARTICULATION OF KNEE,Musculoskeletal,0,,,,
2525,'8417','2',ABOVE KNEE AMPUTATION,Musculoskeletal,0,,,,
2526,'8418','2',DISARTICULATION OF HIP,Musculoskeletal,0,,,,
2527,'8419','2',HINDQUARTER AMPUTATION,Musculoskeletal,0,,,,
2528,'8421','2',THUMB REATTACHMENT,Musculoskeletal,0,,,,
2529,'8422','2',FINGER REATTACHMENT,Musculoskeletal,0,,,,
2530,'8423','2',FOREARM/WRIST/HAND REATT,Musculoskeletal,0,,,,
2531,'8424','2',UPPER ARM REATTACHMENT,Musculoskeletal,0,,,,
2532,'8425','2',TOE REATTACHMENT,Musculoskeletal,0,,,,
2533,'8426','2',FOOT REATTACHMENT,Musculoskeletal,0,,,,
2534,'8427','2',LOWER LEG/ANKLE REATTACH,Musculoskeletal,0,,,,
2535,'8428','2',THIGH REATTACHMENT,Musculoskeletal,0,,,,
2536,'8429','2',REATTACHMENT NEC,Musculoskeletal,0,,,,
2537,'843 ','2',AMPUTATION STUMP REVIS,Musculoskeletal,1,1,,,
2538,'8440','2',IMPLNT/FIT PROS LIMB NOS,Musculoskeletal,0,,,,
2539,'8444','2',IMPLANT ARM PROSTHESIS,Musculoskeletal,0,,,,
2540,'8448','2',IMPLANT LEG PROSTHESIS,Musculoskeletal,0,,,,
2541,'8458','2',IMP INTRSPINE DECOMP DEV (Begin 2005) (End 2007),Musculoskeletal,0,,,,
2542,'8459','2',INSERT OTHR SPIN DEVICE (Begin 2004),Musculoskeletal,0,,,,
2543,'8460','2',INSERT DISC PROS NOS (Begin 2004),Musculoskeletal,0,,,,
2544,'8461','2',INS PART DISC PROS CERV (Begin 2004),Musculoskeletal,0,,,,
2545,'8462','2',INS TOT DISC PROST CERV (Begin 2004),Musculoskeletal,0,,,,
2546,'8463','2',INS SPIN DISC PROS THOR (Begin 2004),Musculoskeletal,0,,,,
2547,'8464','2',INS PART DISC PROS LUMB (Begin 2004),Musculoskeletal,0,,,,
2548,'8465','2',INS TOTL DISC PROS LUMB (Begin 2004),Musculoskeletal,0,,,,
2549,'8466','2',REVISE DISC PROST CERV (Begin 2004),Musculoskeletal,1,1,,,
2550,'8467','2',REVISE DISC PROST THORA (Begin 2004),Musculoskeletal,1,1,,,
2551,'8468','2',REVISE DISC PROSTH LUMB (Begin 2004),Musculoskeletal,1,1,,,
2552,'8469','2',REVISE DISC PROSTH NOS (Begin 2004),Musculoskeletal,1,1,,,
2553,'8480','2',INS/REPL INTERSPINE DEV (Begin 2007),Musculoskeletal,0,,,,
2554,'8481','2',REV INTERSPINE DEVICE (Begin 2007),Musculoskeletal,1,1,,,
2555,'8482','2',INS/REPL PDCL STABIL DEV (Begin 2007),Musculoskeletal,0,,,,
2556,'8483','2',REV PEDCL DYN STABIL DEV (Begin 2007),Musculoskeletal,1,1,,,
2557,'8484','2',INS/REPL FACET REPLC DEV (Begin 2007),Musculoskeletal,0,,,,
2558,'8485','2',REV FACET REPLACE DEVICE (Begin 2007),Musculoskeletal,1,1,,,
2559,'8491','2',AMPUTATION NOS,Musculoskeletal,0,,,,
2560,'8492','2',SEPARAT EQUAL JOIN TWIN,Musculoskeletal,0,,,,
2561,'8493','2',SEPARAT UNEQUL JOIN TWIN,Musculoskeletal,0,,,,
2562,'8494','2',INS STRN FIX W RGD PLATE (Begin 2010),Musculoskeletal,0,,,,
2563,'8499','2',MUSCULOSKELETAL OP NEC,Musculoskeletal,0,,,,
2564,'850 ','1',MASTOTOMY,Breast,0,,,,
2565,'8512','1',OPEN BREAST BX,Breast,0,,,,
2566,'8520','2',BREAST TISSU DESTRUC NOS,Breast,0,,,,
2567,'8521','2',LOCAL EXCIS BREAST LES,Breast,0,,,,
2568,'8522','2',QUADRANT RESECT BREAST,Breast,0,,,,
2569,'8523','2',SUBTOTAL MASTECTOMY,Breast,0,,,,
2570,'8524','2',EXC ECTOPIC BREAST TISSU,Breast,0,,,,
2571,'8525','2',EXCISION OF NIPPLE,Breast,0,,,,
2572,'8531','2',UNILAT REDUCT MAMMOPLAST,Breast,0,,,,
2573,'8532','2',BILAT REDUCT MAMMOPLASTY,Breast,0,,,,
2574,'8533','2',UNIL SUBQ MAMMECTIMPLNT,Breast,0,,,,
2575,'8534','2',UNILAT SUBQ MAMMECT NEC,Breast,0,,,,
2576,'8535','2',BIL SUBQ MAMMECTIMPLANT,Breast,0,,,,
2577,'8536','2',BILAT SUBQ MAMMECTOM NEC,Breast,0,,,,
2578,'8541','2',UNILAT SIMPLE MASTECTOMY,Breast,0,,,,
2579,'8542','2',BILAT SIMPLE MASTECTOMY,Breast,0,,,,
2580,'8543','2',UNILAT EXTEN SIMP MASTEC,Breast,0,,,,
2581,'8544','2',BILAT EXTEND SIMP MASTEC,Breast,0,,,,
2582,'8545','2',UNILAT RADICAL MASTECTOM,Breast,0,,,,
2583,'8546','2',BILAT RADICAL MASTECTOMY,Breast,0,,,,
2584,'8547','2',UNIL EXT RAD MASTECTOMY,Breast,0,,,,
2585,'8548','2',BIL EXTEN RAD MASTECTOMY,Breast,0,,,,
2586,'8550','2',AUGMENT MAMMOPLASTY NOS,Breast,0,,,,
2587,'8553','2',UNILAT BREAST IMPLANT,Breast,0,,,,
2588,'8554','2',BILATERAL BREAST IMPLANT,Breast,0,,,,
2589,'8555','2',FAT GRAFT TO BREAST (Begin 2010),Breast,0,,,,
2590,'856 ','2',MASTOPEXY,Breast,0,,,,
2591,'857 ','2',TOTAL BREAST RECONSTRUCT (end 2008),Breast,0,,,,
2592,'8570','2',TOTL RECONSTC BREAST NOS (begin 2008),Breast,0,,,,
2593,'8571','2',LATISS DORSI MYOCUT FLAP (begin 2008),Breast,0,,,,
2594,'8572','2',TRAM FLAP PEDICLED (begin 2008),Breast,0,,,,
2595,'8573','2',TRAM FLAP FREE (begin 2008),Breast,0,,,,
2596,'8574','2',DIEP FLAP FREE (begin 2008),Breast,0,,,,
2597,'8575','2',SIEA FLAP FREE (begin 2008),Breast,0,,,,
2598,'8576','2',GAP FLAP FREE (begin 2008),Breast,0,,,,
2599,'8579','2',TOTL RECONST BREAST NEC (begin 2008),Breast,0,,,,
2600,'8581','1',SUTURE BREAST LACERATION,Breast,0,,,,
2601,'8582','2',BREAST SPLITTHICK GRAFT,Breast,0,,,,
2602,'8583','2',BREAST FULLTHICK GRAFT,Breast,0,,,,
2603,'8584','2',BREAST PEDICLE GRAFT,Breast,0,,,,
2604,'8585','2',BREAST MUSCLE FLAP GRAFT,Breast,0,,,,
2605,'8586','2',TRANSPOSITION OF NIPPLE,Breast,0,,,,
2606,'8587','2',NIPPLE REPAIR NEC,Breast,0,,,,
2607,'8589','2',MAMMOPLASTY NEC,Breast,0,,,,
2608,'8591','1',ASPIRATION OF BREAST,Breast,0,,,,
2609,'8593','2',BREAST IMPLANT REVISION,Breast,1,1,,,
2610,'8594','2',BREAST IMPLANT REMOVAL,Breast,0,,,,
2611,'8595','2',INS BRST TIS EXPAN (Begin 1987),Breast,0,,,,
2612,'8596','2',REM BRST TIS EXPAN (Begin 1987),Breast,0,,,,
2613,'8599','2',BREAST OPERATION NEC,Breast,0,,,,
2614,'8603','1',INCISION PILONIDAL SINUS,Breast,0,,,,
2615,'8606','2',INSERT INFUSION PUMP (Begin 1987),Breast,0,,,,
2616,'8607','1',INSERT VASC ACCESS DEV (Begin 1990),Breast,0,,,,
2617,'8621','2',EXCISION OF PILONID CYST,Breast,0,,,,
2618,'8622','2',WOUND DEBRIDEMENT(Begin 1980),Skin,0,,,,
2619,'8625','2',DERMABRASION,Skin,0,,,,
2620,'864 ','2',RADICAL EXCIS SKIN LES,Skin,0,,,,
2621,'8651','1',REPLANTATION OF SCALP,Skin,0,,,,
2622,'8660','2',FREE SKIN GRAFT NOS,Skin,0,,,,
2623,'8661','2',FULLTHICK HAND SKIN GRF,Skin,0,,,,
2624,'8662','2',HAND SKIN GRAFT NEC,Skin,0,,,,
2625,'8663','2',FULLTHICK SKIN GRFT NEC,Skin,0,,,,
2626,'8665','2',HETEROGRAFT TO SKIN,Skin,0,,,,
2627,'8666','2',HOMOGRAFT TO SKIN,Skin,0,,,,
2628,'8667','2',DERMAL REGENERATIVE GRAFT(Begin 1998),Skin,0,,,,
2629,'8669','2',FREE SKIN GRAFT NEC,Skin,0,,,,
2630,'8670','2',PEDICLE GRAFT/FLAP NOS,Skin,0,,,,
2631,'8671','2',CUT & PREP PEDICLE GRAFT,Skin,0,,,,
2632,'8672','2',PEDICLE GRAFT ADVANCEMEN,Skin,0,,,,
2633,'8673','2',ATTACH PEDICLE TO HAND,Skin,0,,,,
2634,'8674','2',ATTACH PEDICLE GRAFT NEC,Skin,0,,,,
2635,'8675','2',REVISION OF PEDICLE GRFT,Skin,1,1,,,
2636,'8681','2',REPAIR FACIAL WEAKNESS,Skin,0,,,,
2637,'8682','2',FACIAL RHYTIDECTOMY,Skin,0,,,,
2638,'8683','2',SIZE REDUCT PLASTIC OP,Breast,0,,,,
2639,'8684','2',RELAXATION OF SCAR,Skin,0,,,,
2640,'8685','2',SYNDACTYLY CORRECTION,Skin,0,,,,
2641,'8686','2',ONYCHOPLASTY,Skin,0,,,,
2642,'8687','2',FAT GRFT SKIN/SUBQ TISS (Begin 2010),Skin,0,,,,
2643,'8689','2',SKIN REPAIR & PLASTY NEC,Skin,0,,,,
2644,'8690','2',EXT FAT FOR GRFT/BANKING (Begin 2010),Skin,0,,,,
2645,'8691','2',SKIN EXCISION FOR GRAFT,Skin,0,,,,
2646,'8693','2',INSERT TISSUE EXPANDER (Begin 1987),Breast,0,,,,
2647,'8694','2',INS/REPL SINGLE PUL GEN (Begin 2004),Vascular,0,,,,
2648,'8695','2',INS/REPL DUAL PULSE GEN (Begin 2004),Vascular,0,,,,
2649,'8696','2',INSERT/REPL OTH NEUROST (Begin 2004),ENT,0,,,,
2650,'8697','2',INS/REP 1 PUL GENRECHRG (Begin 2005),Vascular,0,,,,
2651,'8698','2',INS/REP 2 PUL GENRECHRG (Begin 2005),Vascular,0,,,,
2652,'8753','1',INTRAOPER CHOLANGIOGRAM,Gastrointestinal,0,,,,
2653,'9227','2',RADIOACTIVE ELEM IMPLANT,Ophthalmic,0,,,,
2654,'9504','1',ANESTHETIZED EYE EXAM,Ophthalmic,0,,,,
,,,,,76,70,6,,
